"calendarYear","metric","med","min","max"
2017-01-01,"RD",0,0,0
2017-01-01,"SA",0.0790571809981061,0.00753906103496498,0.255185043726505
2017-01-01,"operatingMargin",0.0660523763336566,-0.107469963167408,0.450227503438131
2017-01-01,"ROE",0,-0.563621147990928,0.32582693959727
2017-01-01,"ROIC",0.041961055525243,-0.102859681342458,0.167161512271481
2017-01-01,"CAPEX",0.083176991970092,0,0.678009883508372
2017-01-01,"debt",0.475470413632518,0.130976739557571,0.824750673047058
2017-01-01,"netRepurchasesRevenue",0,-0.343036865325406,0.0072557763895656
2017-01-01,"netInterestExptoOpInc",-0.0908879556788553,-0.700761576359898,0.236743745488777
2018-01-01,"RD",0,0,0
2018-01-01,"SA",0.0681762967972068,0.0063329147550508,0.229361696446196
2018-01-01,"operatingMargin",0.0944584904125406,-0.0774071857418988,0.465599365185087
2018-01-01,"ROE",0.0313148566288289,-0.709410772663619,0.398107090650372
2018-01-01,"ROIC",0.0680102253999877,-0.0829876441677173,0.21144992094341
2018-01-01,"CAPEX",0.118916976580797,0.000453367882403376,0.707191501287131
2018-01-01,"debt",0.489892520278891,0.179363676897051,0.766709110029964
2018-01-01,"netRepurchasesRevenue",0,-0.124224143682745,0.0420946287253746
2018-01-01,"netInterestExptoOpInc",-0.131981236677861,-0.768098059557749,0.023264909097477
2019-01-01,"RD",0,0,0
2019-01-01,"SA",0.0755991127143853,0.00984015179477542,0.221127153757294
2019-01-01,"operatingMargin",0.0829994260121594,-0.180196671499074,0.373389541195687
2019-01-01,"ROE",0.00475699081152393,-0.791409082277197,0.339420005646572
2019-01-01,"ROIC",0.0428437714646738,-0.153099143790401,0.139827599941851
2019-01-01,"CAPEX",0.11651551344237,0.00151154469851547,0.731176849344415
2019-01-01,"debt",0.520533755218247,0.187264492350753,0.780538890514483
2019-01-01,"netRepurchasesRevenue",0,-0.00151953971362008,0.04309718998972
2019-01-01,"netInterestExptoOpInc",-0.146212128607752,-0.65612417420067,0.197508302036577
2020-01-01,"RD",0,0,0
2020-01-01,"SA",0.0864113167424345,0.0117700729927007,0.245507890574155
2020-01-01,"operatingMargin",-0.0623809402464568,-1.29037344480757,0.282179891930164
2020-01-01,"ROE",-0.100903092162322,-1.64287987591143,0.176358315481982
2020-01-01,"ROIC",-0.0437007135975858,-0.638979152034098,0.0825602058338624
2020-01-01,"CAPEX",0.0872919204222493,0.00480769237657712,0.485469939749373
2020-01-01,"debt",0.569003921628691,0.195835564217995,0.884990837686922
2020-01-01,"netRepurchasesRevenue",0,-0.00243304309754637,0.0262516380960986
2020-01-01,"netInterestExptoOpInc",0.0258011854216497,-0.474183308403501,0.500327384936864
2021-01-01,"RD",0,0,0
2021-01-01,"SA",0.0665054481419472,0.00740127454641726,0.205763959355742
2021-01-01,"operatingMargin",0.0792707179030355,-0.101188757640001,0.494660671399934
2021-01-01,"ROE",0.0665798346254463,-0.347508353697422,0.550622210829392
2021-01-01,"ROIC",0.0530387614741936,-0.12674846581896,0.219983464909593
2021-01-01,"CAPEX",0.0586369431516939,0.000462213989863194,0.415653769479489
2021-01-01,"debt",0.556530109543413,0.154732752418812,0.858893524739191
2021-01-01,"netRepurchasesRevenue",0,-0.0231550857227284,0.0210380136937407
2021-01-01,"netInterestExptoOpInc",-0.0584398144664645,-0.527948047462269,0.185683159997817
2022-01-01,"RD",0,0,0
2022-01-01,"SA",0.0580027359781122,0.0113292696167519,0.180286795575159
2022-01-01,"operatingMargin",0.196443101243752,0,0.575406802584952
2022-01-01,"ROE",0.293501048218029,-0.186915110427151,1.16875522932365
2022-01-01,"ROIC",0.133971414149804,-0.0208064169854945,0.428303602626301
2022-01-01,"CAPEX",0.0759499192950312,0.00588361172834292,0.361971952910666
2022-01-01,"debt",0.530123519032014,0.246485895695227,0.890479001782968
2022-01-01,"netRepurchasesRevenue",0.000367208289671048,-0.00296299644529987,0.0720503477747108
2022-01-01,"netInterestExptoOpInc",-0.0749907954485685,-0.531032736800376,0.0176169451609335
