"calendarYear","metric","med","min","max"
2015-01-01,"netInterestExptoOpInc",0,-0.0763464845565131,0.0999081722864384
2016-01-01,"RD",0.0726089182543968,0,8.04407004144
2016-01-01,"SA",0.332900658556349,0,5.56613930322353
2016-01-01,"operatingMargin",0,-14.2422985528667,0.125420859260276
2016-01-01,"ROE",-0.28656556800208,-1.74524388809938,0.829335034871128
2016-01-01,"ROIC",0,-2.78856073580228,5.2471311468123
2016-01-01,"CAPEX",0.0227420785769271,0,0.36626290703439
2016-01-01,"debt",0.413757585429769,0.102964295696143,1.4556470843353
2016-01-01,"netRepurchasesRevenue",0,-2.43199757520184,0.00655938148930829
2016-01-01,"netInterestExptoOpInc",0,-0.0991869918699187,0.115528600550992
2017-01-01,"RD",0.0696202487986162,0,6.14530456240861
